row,product_name,missing_files,expected_count,missing_count
642,אייפון iPhone 16 Pro 128GB Apple,"iphone_16_pro_desert_titanium_pdp_image_position_1__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_2__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_3__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_4__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_5__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_6_alt__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_7_alt__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_8__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_9__wwen.jpg, iphone_16_pro_black_titanium_pdp_image_position_1__wwen.jpg, iphone_16_pro_white_titanium_pdp_image_position_1__wwen.jpg, iphone_16_pro_natural_titanium_pdp_image_position_1__wwen.jpg",12,12
643,iPhone 16 Pro 128GB Black Titanium,iphone_16_pro_black_titanium_pdp_image_position_1__wwen.jpg,1,1
644,iPhone 16 Pro 128GB White Titanium,iphone_16_pro_white_titanium_pdp_image_position_1__wwen.jpg,1,1
645,iPhone 16 Pro 128GB Natural Titanium,iphone_16_pro_natural_titanium_pdp_image_position_1__wwen.jpg,1,1
646,iPhone 16 Pro 128GB Desert Titanium,iphone_16_pro_desert_titanium_pdp_image_position_1__wwen.jpg,1,1
647,אייפון iPhone 16 Pro Max 256GB Apple,"iphone_16_pro_max_desert_titanium_pure_back_iphone_16_pro_max_desert_titanium_pure_front_2-up_screen__usen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_2__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_3__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_4__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_5__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_6_alt__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_7_alt__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_8__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_9__wwen.jpg, iphone_16_pro_black_titanium_pdp_image_position_1__wwen.jpg, iphone_16_pro_white_titanium_pdp_image_position_1__wwen.jpg, iphone_16_pro_natural_titanium_pdp_image_position_1__wwen.jpg",12,12
648,iPhone 16 Pro Max 256GB Black Titanium,iphone_16_pro_black_titanium_pdp_image_position_1__wwen.jpg,1,1
649,iPhone 16 Pro Max 256GB White Titanium,iphone_16_pro_white_titanium_pdp_image_position_1__wwen.jpg,1,1
650,iPhone 16 Pro Max 256GB Natural Titanium,iphone_16_pro_natural_titanium_pdp_image_position_1__wwen.jpg,1,1
651,iPhone 16 Pro Max 256GB Desert Titanium,iphone_16_pro_desert_titanium_pdp_image_position_1__wwen.jpg,1,1
652,אייפון iPhone 16 Pro Max 512GB Apple,"iphone_16_pro_max_desert_titanium_pure_back_iphone_16_pro_max_desert_titanium_pure_front_2-up_screen__usen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_2__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_3__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_4__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_5__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_6_alt__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_7_alt__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_8__wwen.jpg, iphone_16_pro_desert_titanium_pdp_image_position_9__wwen.jpg, iphone_16_pro_black_titanium_pdp_image_position_1__wwen.jpg, iphone_16_pro_white_titanium_pdp_image_position_1__wwen.jpg, iphone_16_pro_natural_titanium_pdp_image_position_1__wwen.jpg",12,12
653,iPhone 16 Pro Max 512GB Black Titanium,iphone_16_pro_black_titanium_pdp_image_position_1__wwen.jpg,1,1
654,iPhone 16 Pro Max 512GB White Titanium,iphone_16_pro_white_titanium_pdp_image_position_1__wwen.jpg,1,1
655,iPhone 16 Pro Max 512GB Natural Titanium,iphone_16_pro_natural_titanium_pdp_image_position_1__wwen.jpg,1,1
656,iPhone 16 Pro Max 512GB Desert Titanium,iphone_16_pro_desert_titanium_pdp_image_position_1__wwen.jpg,1,1
657,Apple Watch 10 GPS 46mm - שעון חכם Aluminum,"apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_1__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_2__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_3__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_4__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_5__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_6__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_7__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_8__wwen.jpg, apple_watch_series_10_42mm_lte_rose_gold_aluminum_sport_band_light_blush_pdp_image_position_1__wwen.jpg, apple_watch_series_10_46mm_lte_gold_titanium_milanese_loop_gold_pdp_image_position_1__wwen.jpg, apple_watch_series_10_42mm_lte_silver_aluminum_sport_band_denim_pdp_image_position_1__wwen.jpg, apple_watch_series_10_46mm_lte_natural_titanium_milanese_loop_natural_pdp_image_position_1__wwen.jpg, apple_watch_series_10_46mm_lte_rose_gold_aluminum_sport_band_light_blush_pdp_image_position_1__wwen.jpg, apple_watch_series_10_46mm_lte_slate_titanium_milanese_loop_slate_pdp_image_position_1__wwen.jpg",14,14
658,Silver Aluminium Case with Denim Sport Band S/M,apple_watch_series_10_42mm_lte_silver_aluminum_sport_band_denim_pdp_image_position_1__wwen.jpg,1,1
659,Jet Black Aluminium Case with Black Sport Band S/M,apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_1__wwen.jpg,1,1
660,Rose Gold Aluminium Case with Light Blush Sport Band S/M,apple_watch_series_10_46mm_lte_rose_gold_aluminum_sport_band_light_blush_pdp_image_position_1__wwen.jpg,1,1
661,Jet Black Aluminium Case with Black Sport Band M/L,apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_1__wwen.jpg,1,1
662,Apple Watch 10 GPS 42mm - שעון חכם Aluminum,"apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_1__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_2__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_3__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_4__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_5__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_6__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_7__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_8__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_9__wwen.jpg, apple_watch_series_10_42mm_lte_rose_gold_aluminum_sport_band_light_blush_pdp_image_position_1__wwen.jpg, apple_watch_series_10_46mm_lte_gold_titanium_milanese_loop_gold_pdp_image_position_1__wwen.jpg, apple_watch_series_10_42mm_lte_silver_aluminum_sport_band_denim_pdp_image_position_1__wwen.jpg, apple_watch_series_10_46mm_lte_natural_titanium_milanese_loop_natural_pdp_image_position_1__wwen.jpg, apple_watch_series_10_46mm_lte_rose_gold_aluminum_sport_band_light_blush_pdp_image_position_1__wwen.jpg, apple_watch_series_10_46mm_lte_slate_titanium_milanese_loop_slate_pdp_image_position_1__wwen.jpg",15,15
663,Silver Aluminium Case with Denim Sport Band S/M,apple_watch_series_10_42mm_lte_silver_aluminum_sport_band_denim_pdp_image_position_1__wwen.jpg,1,1
664,Jet Black Aluminium Case with Black Sport Band S/M,apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_1__wwen.jpg,1,1
665,Jet Black Aluminium Case with Black Sport Band M/L,apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_1__wwen.jpg,1,1
666,Rose Gold Aluminium Case with Light Blush Sport Band S/M,apple_watch_series_10_46mm_lte_rose_gold_aluminum_sport_band_light_blush_pdp_image_position_1__wwen.jpg,1,1
667,Apple Watch 10 eSIM 46mm - שעון חכם Titanium,"apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_1__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_2__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_3__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_4__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_5__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_6__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_7__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_8__wwen.jpg, apple_watch_series_10_42mm_lte_jet_black_aluminum_sport_loop_ink_pdp_image_position_9__wwen.jpg, apple_watch_series_10_42mm_lte_rose_gold_aluminum_sport_band_light_blush_pdp_image_position_1__wwen.jpg, apple_watch_series_10_42mm_lte_silver_aluminum_sport_band_denim_pdp_image_position_1__wwen.jpg, apple_watch_series_10_46mm_lte_gold_titanium_milanese_loop_gold_pdp_image_position_1__wwen.jpg, apple_watch_series_10_46mm_lte_natural_titanium_milanese_loop_natural_pdp_image_position_1__wwen.jpg, apple_watch_series_10_46mm_lte_rose_gold_aluminum_sport_band_light_blush_pdp_image_position_1__wwen.jpg, apple_watch_series_10_46mm_lte_slate_titanium_milanese_loop_slate_pdp_image_position_1__wwen.jpg",15,15
668,אוזניות אלחוטיות AirPods Max Type C 2024,"airpods_max_2024_starlight_pdp_image_position_01__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_02__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_03__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_04__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_05__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_06__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_07__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_08__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_09__wwen.jpg, airpods_max_2024_midnight_pdp_image_position_01__wwen.jpg",10,10
669,Apple AirPods Max - Midnight,"airpods_max_2024_starlight_pdp_image_position_01__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_02__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_03__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_04__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_05__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_06__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_07__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_08__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_09__wwen.jpg, airpods_max_2024_midnight_pdp_image_position_01__wwen.jpg",10,10
670,Apple AirPods Max - Starlight,"airpods_max_2024_starlight_pdp_image_position_01__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_02__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_03__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_04__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_05__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_06__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_07__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_08__wwen.jpg, airpods_max_2024_starlight_pdp_image_position_09__wwen.jpg, airpods_max_2024_midnight_pdp_image_position_01__wwen.jpg",10,10
671,שעון חכם Apple Watch SE GPS 44mm 2024,"apple_watch_se_44mm_gps_silver_aluminum_sport_band_denim_pdp_image_position_1__wwen.jpg, apple_watch_se_44mm_gps_silver_aluminum_sport_band_denim_pdp_image_position_2__wwen.jpg, apple_watch_se_44mm_gps_silver_aluminum_sport_band_denim_pdp_image_position_7__wwen.jpg, apple_watch_se_gps_44mm_midnight_aluminum_midnight_sport_band_34fr_screen__usen.jpg, apple_watch_se_gps_40mm_starlight_aluminum_starlight_sport_band_34fr_screen__usen.jpg, apple_watch_se_gps_44mm_starlight_aluminum_starlight_sport_band_pure_front_screen__usen.jpg",6,6
672,Midnight with Midnight Sport Band S/M,apple_watch_se_gps_44mm_midnight_aluminum_midnight_sport_band_34fr_screen__usen.jpg,1,1
673,Silver Aluminium with Denim Sport Band S/M,apple_watch_se_44mm_gps_silver_aluminum_sport_band_denim_pdp_image_position_1__wwen.jpg,1,1
674,Starlight with Starlight Sport Band  S/M,apple_watch_se_gps_40mm_starlight_aluminum_starlight_sport_band_34fr_screen__usen.jpg,1,1
675,שעון חכם Apple Watch SE GPS 40mm 2024,"apple_watch_se_44mm_gps_silver_aluminum_sport_band_denim_pdp_image_position_1__wwen.jpg, apple_watch_se_44mm_gps_silver_aluminum_sport_band_denim_pdp_image_position_2__wwen.jpg, apple_watch_se_44mm_gps_silver_aluminum_sport_band_denim_pdp_image_position_7__wwen.jpg, apple_watch_se_gps_40mm_starlight_aluminum_starlight_sport_band_34fr_screen__usen.jpg, apple_watch_se_gps_40mm_midnight_aluminum_midnight_sport_band_34fr_screen__usen.jpg",5,5
676,Midnight with Midnight Sport Band S/M,apple_watch_se_gps_44mm_midnight_aluminum_midnight_sport_band_34fr_screen__usen.jpg,1,1
677,Silver Aluminium with Denim Sport Band S/M,apple_watch_se_44mm_gps_silver_aluminum_sport_band_denim_pdp_image_position_1__wwen.jpg,1,1
678,Starlight with Starlight Sport Band  S/M,apple_watch_se_gps_40mm_starlight_aluminum_starlight_sport_band_34fr_screen__usen.jpg,1,1
679,שעון חכם Apple Watch SE GPS + Cellular 40mm 2024,"apple_watch_se_44mm_gps_silver_aluminum_sport_band_denim_pdp_image_position_1__wwen.jpg, apple_watch_se_44mm_gps_silver_aluminum_sport_band_denim_pdp_image_position_2__wwen.jpg, apple_watch_se_44mm_gps_silver_aluminum_sport_band_denim_pdp_image_position_7__wwen.jpg, apple_watch_se_gps_40mm_starlight_aluminum_starlight_sport_band_34fr_screen__usen.jpg, apple_watch_se_gps_40mm_midnight_aluminum_midnight_sport_band_34fr_screen__usen.jpg",5,5
680,רמקול בלוטוס JBL CLIP 5,"jbl_clip_5_3_4_left_grey_48392_x1.jpg, jbl_clip_5_back_grey_48229_x1.jpg, jbl_clip_5_bottom_grey_48375_x1.jpg, jbl_clip_5_front_grey_48216_x1.jpg, jbl_clip_5_hero_grey_48150_x4.jpg, jbl_clip_5_left_grey_48242_x1.jpg, jbl_clip_5_right_grey_48238_x1.jpg, jbl_clip_5_top_grey_48387_x1.jpg, jbl_clip_5_3_4_left_black_48393_x1.jpg, jbl_clip_5_3_4_left_blue_48394_x1.jpg, jbl_clip_5_3_4_left_camo_48400_x1.jpg, jbl_clip_5_3_4_left_funky_pink_49725_x1.jpg, jbl_clip_5_3_4_left_purple_48399_x1.jpg, jbl_clip_5_3_4_left_red_48402_x1.jpg",14,14
681,רמקול בלוטוס JBL CLIP 5 - White,jbl_clip_5_3_4_left_grey_48392_x1.jpg,1,1
682,רמקול בלוטוס JBL CLIP 5 - Blue,jbl_clip_5_3_4_left_blue_48394_x1.jpg,1,1
683,רמקול בלוטוס JBL CLIP 5 - Pink,jbl_clip_5_3_4_left_funky_pink_49725_x1.jpg,1,1
684,רמקול בלוטוס JBL CLIP 5 - Black,jbl_clip_5_3_4_left_black_48393_x1.jpg,1,1
685,רמקול בלוטוס JBL CLIP 5 - Red,jbl_clip_5_3_4_left_red_48402_x1.jpg,1,1
686,רמקול בלוטוס JBL GO 4,"jbl_go_4_3_4_left_camo_48174_x1.jpg, jbl_go_4_back_camo_48200_x1.jpg, jbl_go_4_bottom_camo_48361_x1.jpg, jbl_go_4_detail_1_camo_48311_x1.jpg, jbl_go_4_detail_2_camo_48335_x1.jpg, jbl_go_4_detail_3_camo_48343_x1.jpg, jbl_go_4_front_camo_48195_x1.jpg, jbl_go_4_left_camo_48274_x1.jpg, jbl_go_4_3_4_left_black_48178_x1.jpg, jbl_go_4_3_4_left_blue_48173_x1.jpg, jbl_go_4_3_4_left_funky_pink_49719_x1.jpg, jbl_go_4_3_4_left_purple_48181_x1.jpg, jbl_go_4_3_4_left_red_48180_x1.jpg",13,13
687,רמקול בלוטוס JBL XTREME 4,"jbl_xtreme_4_3_4_right_black_47179_x2.jpg, jbl_xtreme_4_3_4_right_strap_black_47190_x2.jpg, jbl_xtreme_4_bottom_black_47274_x1.jpg, jbl_xtreme_4_front_black_47225_x2.jpg, jbl_xtreme_4_hero_strap_black_47151_x2-1.jpg, jbl_xtreme_4_right_black_47234_x2.jpg, jbl_xtreme_4_top_black_47273_x1.jpg, jbl_xtreme_4_3_4_right_blue_47201_x4.jpg, jbl_xtreme_4_3_4_right_camo_47193_x2.jpg",9,9
688,רמקול בלוטוס JBL XTREME 4 - Blue,jbl_xtreme_4_3_4_right_blue_47201_x4.jpg,1,1
689,רמקול בלוטוס JBL XTREME 4 - Black,jbl_xtreme_4_3_4_right_black_47179_x2.jpg,1,1
690,אוזניות אלחוטיות מסנן רעשים JBL Live Beam 3 TWS,"022.jpg, 03.jpg, 033.jpg, 04.jpg, 05.jpg, 07.jpg, 077.jpg, jbl_live-beam-3_product-image_feature-screen-01_purple.jpg, 01.jpg, 02.jpg, 0222.jpg, 02222.jpg",12,12
691,Black,02222.jpg,1,1
692,Blue,0222.jpg,1,1
693,Silver,02.jpg,1,1
694,Silicone Case with MagSafe כיסוי לנייד אייפון 16 מקורי מסיליקון של אפל - Black,apple-iphone-16-כיסוי-מקורי-סיליקון-black.jpg,1,1
695,iPhone 16 Pro Max - Black,apple-iphone-16-כיסוי-מקורי-סיליקון-black.jpg,1,1
696,iPhone 16 Pro - Black,apple-iphone-16-כיסוי-מקורי-סיליקון-black.jpg,1,1
697,כיסוי לאייפון 16 מקורי שקוף עם מאגסייף של אפל - iPhone 16 Clear Case with MagSafe,1מגנים.png,1,1
698,M - Otterbox iPhone 16 קיט מטען + מגן מסך + כיסוי לנייד לסדרת,"symmetry-clear.jpg, charge2.jpg, sp2.jpg, charge.jpg, sp.jpg, symmetry-clear2.jpg, box-avizarim-iphone-1.jpg",7,7
699,iPhone 16 Pro Max,"symmetry-clear.jpg, charge2.jpg, sp2.jpg, charge.jpg, sp.jpg, symmetry-clear2.jpg, box-avizarim-iphone-1.jpg",7,7
700,iPhone 16 Pro,"symmetry-clear.jpg, charge2.jpg, sp2.jpg, charge.jpg, sp.jpg, symmetry-clear2.jpg, box-avizarim-iphone-1.jpg",7,7
701,iPhone 16 Plus,"symmetry-clear.jpg, charge2.jpg, sp2.jpg, charge.jpg, sp.jpg, symmetry-clear2.jpg, box-avizarim-iphone-1.jpg",7,7
702,iPhone 16,"symmetry-clear.jpg, charge2.jpg, sp2.jpg, charge.jpg, sp.jpg, symmetry-clear2.jpg, box-avizarim-iphone-1.jpg",7,7
703,כיסוי לנייד מסדרת iPhone 16 Otterbox React MagSafe - שקוף,"iphone-16-react-mag-clear-pkg.jpg, iphone-16-sym-clear-mag-gla-clear-f-1.jpg, iphone-16-sym-clear-mag-gla-clear-fr-1.jpg, iphone-16-sym-clear-mag-gla-clear-fr-exp-2.jpg",4,4
704,iPhone 16 Pro Max,"iphone-16-react-mag-clear-pkg.jpg, iphone-16-sym-clear-mag-gla-clear-f-1.jpg, iphone-16-sym-clear-mag-gla-clear-fr-1.jpg, iphone-16-sym-clear-mag-gla-clear-fr-exp-2.jpg",4,4
705,iPhone 16 Pro,"iphone-16-react-mag-clear-pkg.jpg, iphone-16-sym-clear-mag-gla-clear-f-1.jpg, iphone-16-sym-clear-mag-gla-clear-fr-1.jpg, iphone-16-sym-clear-mag-gla-clear-fr-exp-2.jpg",4,4
706,iPhone 16 Plus,"iphone-16-react-mag-clear-pkg.jpg, iphone-16-sym-clear-mag-gla-clear-f-1.jpg, iphone-16-sym-clear-mag-gla-clear-fr-1.jpg, iphone-16-sym-clear-mag-gla-clear-fr-exp-2.jpg",4,4
707,iPhone 16,"iphone-16-react-mag-clear-pkg.jpg, iphone-16-sym-clear-mag-gla-clear-f-1.jpg, iphone-16-sym-clear-mag-gla-clear-fr-1.jpg, iphone-16-sym-clear-mag-gla-clear-fr-exp-2.jpg",4,4
708,כיסוי לנייד מסדרת iPhone 16 Otterbox React MagSafe - שחור,"iphone-16-react-mag-blackcrystal-pkg.jpg, iphone-16-react-mag-blackcrystal-b.jpg, iphone-16-react-mag-blackcrystal-br.jpg, iphone-16-react-mag-blackcrystal-falling.jpg",4,4
709,iPhone 16 Plus,"iphone-16-react-mag-blackcrystal-pkg.jpg, iphone-16-react-mag-blackcrystal-b.jpg, iphone-16-react-mag-blackcrystal-br.jpg, iphone-16-react-mag-blackcrystal-falling.jpg",4,4
710,iPhone 16,"iphone-16-react-mag-blackcrystal-pkg.jpg, iphone-16-react-mag-blackcrystal-b.jpg, iphone-16-react-mag-blackcrystal-br.jpg, iphone-16-react-mag-blackcrystal-falling.jpg",4,4
711,כיסוי לנייד מסדרת iPhone 16 Otterbox Symmetry MagSafe - שחור,"iphone-16-sym-mag-black-pkg.jpg, iphone-16-sym-mag-black-falling.jpg, iphone-16-sym-mag-black-b.jpg",3,3
712,iPhone 16 Pro Max,"iphone-16-sym-mag-black-pkg.jpg, iphone-16-sym-mag-black-falling.jpg, iphone-16-sym-mag-black-b.jpg",3,3
713,iPhone 16 Pro,"iphone-16-sym-mag-black-pkg.jpg, iphone-16-sym-mag-black-falling.jpg, iphone-16-sym-mag-black-b.jpg",3,3
714,iPhone 16 Plus,"iphone-16-sym-mag-black-pkg.jpg, iphone-16-sym-mag-black-falling.jpg, iphone-16-sym-mag-black-b.jpg",3,3
715,iPhone 16,"iphone-16-sym-mag-black-pkg.jpg, iphone-16-sym-mag-black-falling.jpg, iphone-16-sym-mag-black-b.jpg",3,3
716,כיסוי לנייד מסדרת iPhone 16 Otterbox Symmetry MagSafe - שקוף,"iphone-16-sym-clear-mag-clear-pkg-1.jpg, iphone-16-sym-clear-mag-clear-b.jpg, iphone-16-sym-clear-mag-clear-falling.jpg, iphone-16-sym-clear-mag-clear-br.jpg",4,4
717,iPhone 16 Pro Max,"iphone-16-sym-clear-mag-clear-pkg-1.jpg, iphone-16-sym-clear-mag-clear-b.jpg, iphone-16-sym-clear-mag-clear-falling.jpg, iphone-16-sym-clear-mag-clear-br.jpg",4,4
718,iPhone 16 Pro,"iphone-16-sym-clear-mag-clear-pkg-1.jpg, iphone-16-sym-clear-mag-clear-b.jpg, iphone-16-sym-clear-mag-clear-falling.jpg, iphone-16-sym-clear-mag-clear-br.jpg",4,4
719,iPhone 16 Plus,"iphone-16-sym-clear-mag-clear-pkg-1.jpg, iphone-16-sym-clear-mag-clear-b.jpg, iphone-16-sym-clear-mag-clear-falling.jpg, iphone-16-sym-clear-mag-clear-br.jpg",4,4
720,iPhone 16,"iphone-16-sym-clear-mag-clear-pkg-1.jpg, iphone-16-sym-clear-mag-clear-b.jpg, iphone-16-sym-clear-mag-clear-falling.jpg, iphone-16-sym-clear-mag-clear-br.jpg",4,4
721,כיסוי לנייד מסדרת iPhone 16 Otterbox Symstardust MagSafe - שקוף,"כיסוי-ל-iphone-16-מבית-otterbox-symmetry-stardust-1.jpg, כיסוי-ל-iphone-16-מבית-otterbox-symmetry-stardust-2.jpg, כיסוי-ל-iphone-16-מבית-otterbox-symmetry-stardust.jpg",3,3
722,כיסוי לנייד מסדרת iPhone 16 Otterbox Stardust React MagSafe - שקוף,"כיסוי-ל-iphone-16-מבית-otterbox-symmetry-stardust-1.jpg, כיסוי-ל-iphone-16-מבית-otterbox-symmetry-stardust-2.jpg, כיסוי-ל-iphone-16-מבית-otterbox-symmetry-stardust.jpg",3,3
723,iPhone 16 Pro Max,"כיסוי-ל-iphone-16-מבית-otterbox-symmetry-stardust-1.jpg, כיסוי-ל-iphone-16-מבית-otterbox-symmetry-stardust-2.jpg, כיסוי-ל-iphone-16-מבית-otterbox-symmetry-stardust.jpg",3,3
724,כיסוי לנייד מסדרת iPhone 16 Otterbox Cover Defender MagSafe - שחור,"כיסוי-שחור-ל-iphone-16-מבית-otterbox-defender.jpg, כיסוי-שחור-ל-iphone-16-מבית-otterbox-defender-3.jpg, כיסוי-שחור-ל-iphone-16-מבית-otterbox-defender-1.jpg, כיסוי-שחור-ל-iphone-16-מבית-otterbox-defender-2.jpg",4,4
725,"ערכת השקה ל iPhone 16 - ראש מטען, סוללה ניידת ושובר לבחירת כיסוי ומגן מסך","box-avizarim-iphone-1.jpg, 3.jpg, _mg_3537.jpg, 20w_usb-c_power_adapter_front_eu_screen.png, 20w_usb-c_power_adapter_bottom_eu_screen.png, תמונה1.png",6,6
